date,event,pnl,num_expired
2021-04-07,expiry,-18.000000000000004,3
2021-04-09,expiry,220.0,3
2021-04-12,expiry,151.5029296875,3
2021-04-14,expiry,-56.0,2
2021-04-16,expiry,-65.0,2
2021-04-19,expiry,-41.0,1
2021-04-21,expiry,-117.0,1
2021-04-23,expiry,-7.4999999999999964,4
2021-04-26,expiry,-368.0,5
2021-04-28,expiry,-35.5,2
2021-04-30,expiry,197.5,7
2021-05-03,expiry,-284.5,4
2021-05-05,expiry,85.0,6
2021-05-07,expiry,257.0,10
2021-05-10,expiry,-47.5,3
2021-05-12,expiry,415.5,9
2021-05-14,expiry,919.0,11
2021-05-17,expiry,55.99999999999999,4
2021-05-19,expiry,137.5,6
2021-05-21,expiry,278.0,6
2021-05-24,expiry,21.000000000000004,1
2021-05-26,expiry,125.49999999999997,5
2021-05-28,expiry,469.0,11
2021-06-01,expiry,-54.5,2
2021-06-04,expiry,40.0,4
2021-06-07,expiry,8.500000000000007,4
2021-06-09,expiry,25.0,3
2021-06-11,expiry,264.0,7
2021-06-14,expiry,-60.5,4
2021-06-16,expiry,121.5,7
2021-06-18,expiry,723.0,7
2021-06-21,expiry,29.500000000000004,4
2021-06-23,expiry,391.0,7
2021-06-25,expiry,127.5,5
2021-06-30,expiry,-13.499999999999996,3
2021-07-06,expiry,-63.5,3
2021-07-07,expiry,-21.000000000000004,1
2021-07-09,expiry,-10.500000000000002,1
2021-07-12,expiry,-42.00000000000001,2
2021-07-14,expiry,-48.0,2
2021-07-16,expiry,-37.5,1
2021-07-19,expiry,-96.5,3
2021-07-21,expiry,59.00000000000001,3
2021-07-23,expiry,-31.500000000000007,2
2021-07-26,expiry,-146.5,5
2021-07-28,expiry,-23.0,2
2021-07-30,expiry,111.5,3
2021-08-02,expiry,-88.5,4
2021-08-04,expiry,73.0,4
2021-08-06,expiry,126.5,5
2021-08-09,expiry,-13.5,1
2021-08-11,expiry,6.0,4
2021-08-13,expiry,121.5,5
2021-08-16,expiry,-114.0,4
2021-08-18,expiry,58.5,5
2021-08-20,expiry,526.0,11
2021-08-23,expiry,-42.00000000000001,2
2021-08-25,expiry,48.0,4
2021-08-27,expiry,381.5,11
2021-08-30,expiry,50.00000000000001,4
2021-09-01,expiry,137.0,7
2021-09-03,expiry,150.0,5
2021-09-07,expiry,16.5,2
2021-09-08,expiry,110.0,3
2021-09-10,expiry,239.0,4
2021-09-13,expiry,154.0,4
2021-09-15,expiry,111.0,3
2021-09-17,expiry,139.5,5
2021-09-20,expiry,53.50000000000001,4
2021-09-22,expiry,295.0,6
2021-09-24,expiry,62.5,5
2021-09-27,expiry,11.5,3
2021-09-29,expiry,52.5,6
2021-09-30,expiry,58.50000000000001,6
2021-10-01,expiry,168.0,8
2021-10-04,expiry,-25.499999999999996,4
2021-10-06,expiry,255.49999999999997,9
2021-10-08,expiry,410.0,9
2021-10-11,expiry,-23.0,1
2021-10-13,expiry,240.5,5
2021-10-15,expiry,725.0,9
2021-10-18,expiry,-33.0,1
2021-10-20,expiry,20.500000000000007,3
2021-10-22,expiry,35.0,1
2021-10-25,expiry,-40.5,2
2021-10-29,expiry,229.0,1
2021-11-01,expiry,-69.0,2
2021-11-03,expiry,79.000244140625,2
2021-11-05,expiry,42.4998779296875,1
2021-11-08,expiry,-80.5,3
2021-11-10,expiry,-23.0,1
2021-11-15,expiry,-134.0,3
2021-11-17,expiry,-31.500000000000007,1
2021-11-19,expiry,-33.5,2
2021-11-22,expiry,-50.00000000000001,2
2021-11-24,expiry,64.00000000000001,4
2021-11-26,expiry,-79.5,3
2021-11-29,expiry,-183.5,8
2021-12-01,expiry,225.5,9
2021-12-03,expiry,1948.5,12
2021-12-06,expiry,751.0,6
2021-12-08,expiry,713.5,9
2021-12-10,expiry,1356.0,7
2021-12-17,expiry,213.5,5
2021-12-20,expiry,-79.5,4
2021-12-22,expiry,30.5,3
2021-12-23,expiry,65.0,9
2021-12-27,expiry,340.5029296875,5
2021-12-29,expiry,-84.5,4
2021-12-31,expiry,-21.000000000000004,1
2022-01-03,expiry,-67.0,2
2022-01-05,expiry,-44.0,2
2022-01-07,expiry,14.499999999999996,3
